Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Travel_Rarely,992,Research & Development,18,3,Technical Degree,1,472,1,Male,40,4,4,Human Resources,2,Married,12613,17080,9,Y,No,21,3,1,80,0,32,2,3,36,7,8,4
25,No,Travel_Rarely,793,Research & Development,25,3,Life Sciences,1,473,4,Female,89,1,2,Manager,1,Single,6212,22162,1,Y,Yes,20,3,3,80,0,32,3,3,29,15,1,7
46,No,Travel_Rarely,354,Research & Development,19,2,Other,1,474,3,Female,97,4,3,Research Scientist,1,Married,3985,22965,5,Y,Yes,21,3,2,80,3,24,6,3,5,10,9,9
43,No,Travel_Rarely,1251,Research & Development,8,5,Human Resources,1,475,2,Male,75,1,5,Research Director,2,Single,8435,9784,3,Y,No,15,3,1,80,1,13,5,3,13,4,5,12
27,No,Travel_Rarely,1302,Sales,28,3,Medical,1,476,3,Male,67,4,4,Human Resources,3,Divorced,9628,14763,4,Y,Yes,13,3,3,80,0,39,3,3,35,6,11,8
43,No,Non-Travel,1162,Research & Development,8,2,Other,1,477,3,Male,90,2,4,Research Director,2,Married,15711,21067,5,Y,No,20,3,4,80,2,37,1,2,32,15,3,6
51,No,Travel_Rarely,511,Research & Development,3,5,Human Resources,1,478,2,Male,46,2,4,Research Scientist,4,Married,7495,23179,2,Y,Yes,12,3,1,80,2,8,4,1,37,15,2,10
58,No,Non-Travel,228,Research & Development,3,4,Human Resources,1,479,1,Female,95,4,1,Research Director,3,Married,7499,26145,0,Y,No,11,4,3,80,3,17,5,3,38,16,11,7
24,No,Travel_Rarely,1293,Sales,12,1,Technical Degree,1,480,2,Male,65,4,3,Laboratory Technician,1,Divorced,15123,24892,2,Y,No,12,3,4,80,2,14,5,2,5,18,4,15
21,Yes,Travel_Frequently,693,Research & Development,22,2,Medical,1,481,2,Male,36,1,4,Laboratory Technician,3,Divorced,19337,19941,2,Y,Yes,22,3,4,80,2,3,0,2,25,14,1,9
28,No,Travel_Rarely,395,Sales,17,1,Medical,1,482,4,Female,45,3,2,Human Resources,2,Married,6982,13648,5,Y,No,23,4,3,80,0,33,3,3,23,14,2,5
46,No,Travel_Frequently,1468,Sales,4,4,Other,1,483,3,Male,43,1,5,Human Resources,3,Single,14456,21588,3,Y,No,14,4,1,80,0,37,2,4,32,14,6,9
53,No,Travel_Rarely,1121,Human Resources,17,3,Human Resources,1,484,1,Female,54,2,3,Human Resources,1,Divorced,16867,19525,6,Y,Yes,16,3,3,80,1,16,0,3,7,2,11,9
42,No,Travel_Rarely,411,Research & Development,14,3,Medical,1,485,3,Male,33,4,2,Manufacturing Director,1,Single,14180,6965,1,Y,No,22,3,3,80,0,6,1,2,33,11,0,3
38,No,Travel_Rarely,763,Sales,19,5,Medical,1,486,2,Male,58,2,1,Sales Representative,3,Divorced,17326,15448,3,Y,No,15,3,3,80,1,31,0,3,33,5,1,2
53,No,Travel_Frequently,629,Human Resources,9,2,Other,1,487,1,Male,85,3,4,Research Director,4,Married,6530,7383,7,Y,No,24,3,3,80,0,22,0,2,23,4,2,16
27,No,Travel_Rarely,641,Human Resources,21,2,Technical Degree,1,488,1,Female,35,1,2,Healthcare Representative,1,Divorced,13900,22913,5,Y,Yes,14,3,3,80,3,19,4,3,1,10,9,13
54,Yes,Travel_Frequently,520,Research & Development,12,5,Marketing,1,489,1,Male,30,2,3,Sales Executive,4,Divorced,17804,26838,9,Y,No,18,3,4,80,1,1,4,2,7,11,12,9
26,No,Travel_Rarely,545,Sales,5,1,Life Sciences,1,490,1,Male,68,1,2,Human Resources,1,Single,11696,20039,2,Y,No,22,3,3,80,3,20,0,3,24,6,13,5
41,No,Travel_Frequently,786,Research & Development,11,3,Marketing,1,491,4,Female,30,4,1,Manager,3,Married,1255,26337,9,Y,No,17,3,1,80,1,11,4,4,29,8,11,15
52,No,Travel_Frequently,941,Research & Development,20,3,Medical,1,492,1,Male,92,2,5,Laboratory Technician,1,Single,12018,17925,1,Y,No,24,3,2,80,2,26,6,4,31,17,13,8
52,No,Travel_Frequently,337,Research & Development,3,2,Human Resources,1,493,2,Male,86,3,4,Laboratory Technician,4,Single,3180,25283,2,Y,Yes,14,4,3,80,1,9,4,2,29,13,6,11
53,Yes,Travel_Rarely,315,Research & Development,21,2,Life Sciences,1,494,4,Male,96,1,3,Sales Executive,4,Married,12532,26290,0,Y,No,20,3,1,80,1,7,0,4,6,3,3,11
35,No,Travel_Rarely,186,Research & Development,15,5,Life Sciences,1,495,2,Male,94,1,4,Research Director,3,Single,16537,8380,0,Y,No,23,3,2,80,1,20,3,4,23,7,11,13
56,Yes,Non-Travel,895,Sales,14,4,Human Resources,1,496,2,Female,94,3,4,Research Scientist,4,Married,16285,26321,1,Y,Yes,23,3,1,80,1,21,4,1,8,15,7,1
49,No,Travel_Rarely,186,Research & Development,11,1,Life Sciences,1,497,3,Female,50,2,4,Sales Executive,4,Divorced,8466,19052,2,Y,Yes,15,3,4,80,1,12,0,3,15,3,7,9
41,No,Travel_Rarely,166,Research & Development,20,4,Human Resources,1,498,1,Female,59,2,2,Sales Representative,3,Married,3069,16010,8,Y,Yes,22,3,4,80,2,39,3,3,1,18,14,3
40,No,Travel_Rarely,764,Research & Development,8,4,Life Sciences,1,499,1,Female,62,1,2,Human Resources,1,Single,4343,12028,7,Y,No,20,3,2,80,1,11,5,4,34,5,0,5
49,No,Travel_Rarely,728,Research & Development,4,2,Other,1,500,2,Male,77,3,5,Manager,3,Divorced,14096,14856,8,Y,No,15,3,2,80,3,16,4,4,33,18,4,12
54,Yes,Travel_Rarely,165,Sales,27,2,Other,1,501,1,Female,51,1,1,Research Director,1,Divorced,1953,22494,6,Y,No,13,3,2,80,1,8,0,2,21,14,0,13
29,No,Travel_Rarely,1468,Research & Development,12,2,Marketing,1,502,4,Male,83,1,3,Research Director,1,Married,6370,12644,6,Y,No,23,3,4,80,1,39,4,3,18,11,14,3
30,No,Travel_Frequently,1040,Research & Development,8,4,Life Sciences,1,503,3,Male,33,4,2,Human Resources,1,Married,15647,25705,4,Y,No,19,3,4,80,3,11,3,1,20,11,12,9
40,No,Travel_Rarely,1020,Research & Development,6,1,Technical Degree,1,504,1,Male,84,2,4,Sales Representative,2,Divorced,6293,6118,6,Y,No,21,4,1,80,0,8,6,1,11,1,12,9
42,No,Non-Travel,1477,Research & Development,15,2,Human Resources,1,505,1,Male,73,2,1,Human Resources,1,Single,10253,10816,3,Y,Yes,15,3,4,80,0,29,0,4,10,8,6,4
52,No,Travel_Rarely,1283,Research & Development,12,3,Life Sciences,1,506,4,Female,41,4,3,Human Resources,3,Divorced,11925,19468,4,Y,No,22,3,2,80,2,5,3,2,18,2,12,3
58,Yes,Travel_Rarely,592,Research & Development,16,1,Other,1,507,3,Male,81,2,3,Sales Executive,3,Divorced,10518,4214,0,Y,Yes,23,3,3,80,1,24,5,2,5,0,3,11
47,Yes,Travel_Rarely,1350,Sales,16,3,Other,1,508,4,Male,94,2,3,Manager,3,Divorced,13773,23442,3,Y,No,20,3,3,80,1,27,2,3,13,13,14,13
34,Yes,Travel_Rarely,414,Research & Development,27,1,Human Resources,1,509,2,Male,94,2,3,Research Director,2,Single,15900,20919,2,Y,No,12,3,2,80,0,9,1,4,32,12,11,6
37,No,Non-Travel,716,Research & Development,21,2,Technical Degree,1,510,2,Male,39,3,5,Human Resources,4,Divorced,15012,7971,1,Y,No,23,3,4,80,1,27,6,4,37,4,7,1
42,No,Travel_Rarely,1020,Research & Development,20,5,Life Sciences,1,511,1,Male,47,4,3,Manufacturing Director,2,Married,10875,12814,1,Y,No,14,3,2,80,2,28,2,2,12,6,11,13
39,No,Travel_Rarely,914,Research & Development,20,2,Life Sciences,1,512,3,Female,76,1,1,Research Scientist,3,Married,1342,20998,7,Y,No,22,3,4,80,3,35,4,1,25,13,7,9
30,No,Travel_Rarely,1041,Human Resources,28,4,Technical Degree,1,513,2,Male,95,3,2,Human Resources,3,Divorced,10465,22886,0,Y,No,14,3,3,80,1,10,3,1,13,15,8,15
36,No,Travel_Rarely,1213,Sales,4,4,Technical Degree,1,514,4,Female,78,1,1,Human Resources,4,Single,12378,19429,7,Y,No,15,4,1,80,3,20,0,3,23,17,10,2
53,No,Travel_Rarely,1428,Sales,11,1,Technical Degree,1,515,2,Male,51,4,4,Research Director,2,Married,14227,16753,8,Y,Yes,18,3,4,80,2,37,6,4,0,13,5,7
29,No,Travel_Rarely,781,Research & Development,13,4,Other,1,516,2,Male,55,4,5,Laboratory Technician,3,Divorced,5665,3058,5,Y,No,15,3,1,80,0,25,3,4,29,0,6,16
58,No,Travel_Rarely,536,Sales,9,2,Human Resources,1,517,4,Female,38,4,5,Healthcare Representative,1,Divorced,13419,4228,0,Y,No,11,3,3,80,2,17,4,1,9,5,14,3
36,No,Travel_Frequently,783,Human Resources,4,3,Technical Degree,1,518,1,Female,50,2,4,Research Scientist,1,Divorced,3674,22932,9,Y,Yes,12,3,1,80,2,3,0,4,9,9,6,14
29,No,Travel_Rarely,1260,Sales,12,2,Human Resources,1,519,3,Male,92,3,1,Laboratory Technician,3,Single,8140,4338,6,Y,Yes,13,3,1,80,2,14,6,4,27,5,4,9
26,No,Travel_Rarely,1175,Research & Development,9,1,Marketing,1,520,1,Female,35,4,1,Sales Executive,1,Married,5944,4897,4,Y,No,13,4,2,80,2,22,2,2,3,1,6,9
24,No,Travel_Rarely,441,Research & Development,13,4,Life Sciences,1,521,4,Female,43,1,4,Manufacturing Director,4,Single,1424,6005,8,Y,No,20,3,1,80,3,5,3,3,13,6,14,11
45,No,Travel_Frequently,448,Sales,16,3,Life Sciences,1,522,2,Female,62,2,3,Healthcare Representative,3,Divorced,1716,13310,6,Y,No,16,3,3,80,2,6,1,3,11,16,8,8
31,No,Travel_Rarely,747,Research & Development,26,5,Medical,1,523,3,Female,53,2,3,Research Scientist,2,Single,3693,3502,4,Y,No,19,3,4,80,2,14,6,3,37,13,11,14
48,No,Travel_Rarely,1472,Sales,6,3,Marketing,1,524,1,Female,80,3,2,Laboratory Technician,3,Married,8503,23715,1,Y,No,20,4,1,80,2,8,5,2,36,6,13,0
36,No,Travel_Rarely,750,Research & Development,10,3,Technical Degree,1,525,4,Male,31,3,1,Manager,4,Married,7189,23071,3,Y,No,11,3,4,80,2,29,5,3,9,8,11,2
33,No,Non-Travel,346,Sales,13,2,Technical Degree,1,526,2,Female,44,3,1,Manager,2,Divorced,15020,15289,1,Y,No,16,3,2,80,3,27,4,3,26,18,10,7
22,No,Travel_Rarely,210,Research & Development,7,5,Other,1,527,2,Male,64,2,4,Sales Representative,4,Married,3568,13264,8,Y,No,19,3,3,80,2,29,4,1,11,10,3,6
52,No,Travel_Frequently,634,Human Resources,28,1,Marketing,1,528,1,Female,65,4,4,Human Resources,1,Married,9146,26529,1,Y,No,14,3,3,80,0,7,3,1,21,2,12,14
29,Yes,Travel_Rarely,1215,Sales,26,1,Technical Degree,1,529,4,Male,68,1,3,Manufacturing Director,1,Married,4980,9757,1,Y,Yes,20,3,4,80,2,34,2,3,3,3,1,7
42,No,Travel_Rarely,397,Sales,19,3,Medical,1,530,2,Male,33,4,1,Healthcare Representative,1,Married,3966,11903,1,Y,No,13,3,3,80,2,34,2,2,28,4,7,14
38,No,Travel_Frequently,213,Research & Development,24,3,Human Resources,1,531,2,Male,93,1,1,Research Scientist,4,Married,19122,9207,0,Y,No,23,3,2,80,1,25,1,2,35,3,6,4
53,Yes,Travel_Rarely,1302,Sales,19,4,Life Sciences,1,532,3,Male,35,4,5,Manager,4,Single,11102,10236,8,Y,No,16,3,4,80,1,29,1,2,13,12,5,11
40,No,Travel_Frequently,444,Research & Development,17,5,Marketing,1,533,2,Male,86,3,2,Manufacturing Director,3,Married,13960,24855,7,Y,No,16,3,3,80,1,34,3,4,11,8,6,11
33,No,Non-Travel,202,Research & Development,13,3,Life Sciences,1,534,1,Male,59,1,2,Healthcare Representative,2,Divorced,1035,15872,1,Y,No,23,3,2,80,2,37,0,4,19,13,11,8
56,No,Travel_Frequently,730,Research & Development,13,4,Human Resources,1,535,4,Female,96,2,3,Sales Representative,2,Single,3592,24079,1,Y,No,12,3,2,80,0,10,2,2,22,15,2,8
59,Yes,Travel_Rarely,129,Research & Development,26,5,Marketing,1,536,4,Female,44,1,1,Manager,4,Single,4064,19866,4,Y,No,15,3,1,80,0,19,6,1,21,5,5,14
56,Yes,Travel_Frequently,1038,Research & Development,28,1,Human Resources,1,537,3,Male,46,2,5,Research Director,4,Married,7810,24774,3,Y,No,11,3,3,80,1,30,6,4,33,9,9,14
31,Yes,Travel_Rarely,159,Research & Development,21,4,Technical Degree,1,538,4,Female,47,4,1,Manager,1,Divorced,2667,6461,1,Y,Yes,23,3,4,80,1,33,6,2,20,12,13,11
48,No,Travel_Frequently,398,Research & Development,2,5,Technical Degree,1,539,1,Male,48,3,4,Research Director,4,Single,4960,14773,7,Y,No,19,3,1,80,2,11,0,4,8,2,6,4
22,No,Travel_Rarely,235,Sales,10,4,Technical Degree,1,540,2,Male,98,1,3,Manufacturing Director,1,Divorced,8308,12880,7,Y,No,19,3,4,80,0,27,0,4,9,10,6,0
52,No,Travel_Frequently,1456,Sales,22,3,Human Resources,1,541,3,Female,53,2,2,Sales Representative,4,Divorced,10942,15106,3,Y,No,13,3,1,80,0,2,3,4,9,2,12,10
40,No,Travel_Rarely,350,Human Resources,13,2,Human Resources,1,542,4,Female,77,4,1,Laboratory Technician,2,Single,13288,12032,3,Y,No,15,3,2,80,1,4,1,4,29,6,12,5
46,No,Travel_Rarely,1122,Research & Development,26,1,Human Resources,1,543,3,Male,59,3,3,Sales Executive,3,Single,5146,13787,8,Y,No,13,3,1,80,0,12,0,2,32,9,4,16
28,No,Travel_Rarely,651,Sales,9,3,Life Sciences,1,544,3,Male,44,3,2,Human Resources,4,Married,12432,13145,3,Y,No,17,3,1,80,1,11,3,4,1,0,2,13
35,No,Travel_Frequently,1003,Research & Development,1,3,Human Resources,1,545,4,Male,76,3,1,Human Resources,1,Divorced,2723,6072,9,Y,No,23,3,1,80,1,0,1,3,31,3,1,11
29,Yes,Travel_Rarely,1200,Research & Development,14,5,Technical Degree,1,546,3,Male,73,4,5,Manager,3,Married,12397,17705,8,Y,No,11,3,3,80,3,18,0,2,16,7,12,4
26,No,Travel_Rarely,935,Sales,16,4,Medical,1,547,4,Male,56,4,3,Research Scientist,1,Married,4356,6584,2,Y,No,15,3,1,80,3,28,0,2,27,16,6,6
27,No,Travel_Frequently,1293,Research & Development,20,1,Human Resources,1,548,1,Female,93,4,1,Research Director,1,Single,2995,19330,1,Y,No,16,3,2,80,2,38,6,2,16,4,3,15
34,No,Travel_Rarely,872,Sales,15,3,Medical,1,549,4,Female,70,3,2,Manager,3,Married,4553,8471,7,Y,Yes,24,3,4,80,1,24,1,4,13,16,1,8
55,No,Travel_Rarely,1480,Research & Development,1,5,Technical Degree,1,550,2,Female,97,1,2,Sales Representative,3,Married,18094,11997,2,Y,No,21,3,3,80,2,15,5,2,9,8,12,14
24,No,Travel_Rarely,1350,Sales,17,1,Human Resources,1,551,4,Male,34,2,5,Sales Executive,3,Married,10655,16661,1,Y,No,22,4,2,80,3,16,1,1,33,7,7,3
30,No,Travel_Rarely,247,Research & Development,24,4,Life Sciences,1,552,2,Female,82,4,3,Laboratory Technician,4,Married,4795,24979,7,Y,Yes,24,4,3,80,0,27,4,3,13,6,1,6
57,Yes,Travel_Rarely,1366,Sales,13,3,Life Sciences,1,553,3,Male,37,1,3,Sales Executive,3,Single,15424,26592,7,Y,No,17,3,4,80,3,38,6,1,16,4,5,13
59,No,Travel_Rarely,994,Research & Development,27,3,Medical,1,554,4,Male,51,2,1,Sales Executive,4,Married,19864,17882,4,Y,No,13,4,4,80,3,4,4,3,36,3,3,3
26,No,Travel_Rarely,445,Research & Development,15,3,Other,1,555,2,Male,36,3,2,Sales Executive,2,Single,15293,26906,8,Y,No,17,3,4,80,3,0,3,3,21,2,8,3
44,No,Travel_Rarely,1160,Sales,16,1,Life Sciences,1,556,4,Female,51,1,2,Manufacturing Director,2,Single,7668,19534,5,Y,Yes,14,4,3,80,0,2,3,4,17,7,4,13
19,Yes,Travel_Frequently,803,Research & Development,16,1,Life Sciences,1,557,4,Female,75,3,5,Sales Representative,1,Divorced,4053,4354,4,Y,No,20,3,3,80,3,23,2,3,34,4,3,6
22,No,Travel_Rarely,102,Research & Development,2,1,Life Sciences,1,558,4,Male,59,2,5,Sales Representative,1,Single,4892,19386,2,Y,No,21,4,4,80,1,28,4,3,17,4,7,14
46,Yes,Travel_Rarely,254,Sales,17,1,Technical Degree,1,559,1,Male,45,4,3,Healthcare Representative,4,Married,16360,18927,6,Y,No,24,3,4,80,1,14,1,1,29,16,2,11
54,No,Non-Travel,530,Research & Development,11,5,Life Sciences,1,560,2,Male,34,3,2,Manager,1,Single,19213,19046,8,Y,No,16,3,2,80,3,3,4,3,36,14,13,13
55,No,Travel_Rarely,609,Research & Development,8,2,Marketing,1,561,1,Female,96,1,1,Research Scientist,2,Single,16771,5592,3,Y,No,15,3,4,80,2,0,5,2,39,7,12,12
36,No,Travel_Rarely,1251,Research & Development,20,5,Human Resources,1,562,1,Male,52,4,4,Healthcare Representative,4,Married,19856,16055,6,Y,No,14,3,1,80,2,14,6,2,5,6,8,11
25,No,Travel_Frequently,592,Research & Development,3,3,Life Sciences,1,563,2,Male,90,1,1,Sales Representative,4,Single,4380,12612,2,Y,No,16,3,3,80,0,23,3,3,14,16,7,15
18,No,Non-Travel,446,Research & Development,12,5,Other,1,564,4,Female,34,2,5,Human Resources,3,Single,9536,14595,1,Y,No,23,4,2,80,0,30,5,2,34,11,13,15
39,Yes,Travel_Frequently,322,Sales,20,4,Other,1,565,1,Male,52,2,1,Manager,4,Divorced,11125,24348,0,Y,No,22,3,3,80,1,19,3,4,25,3,11,0
34,Yes,Travel_Frequently,824,Research & Development,16,1,Life Sciences,1,566,1,Male,54,4,2,Manufacturing Director,1,Single,3797,3402,5,Y,No,13,3,4,80,1,9,5,2,26,17,13,14
24,No,Travel_Frequently,1150,Research & Development,14,4,Life Sciences,1,567,1,Male,37,1,3,Laboratory Technician,2,Single,5134,17996,4,Y,No,13,3,1,80,3,10,3,4,29,3,11,4
42,No,Travel_Rarely,629,Research & Development,16,4,Marketing,1,568,4,Female,50,1,4,Human Resources,1,Divorced,4615,2811,1,Y,No,15,3,4,80,2,17,1,3,10,9,7,5
21,No,Travel_Frequently,1307,Research & Development,27,3,Life Sciences,1,569,1,Male,31,1,3,Sales Representative,2,Single,18933,5439,2,Y,No,21,4,3,80,1,33,5,4,23,2,9,16
53,No,Travel_Rarely,942,Research & Development,21,1,Life Sciences,1,570,3,Female,51,1,4,Manager,3,Married,9775,17464,8,Y,No,15,4,2,80,2,27,6,4,13,4,4,10
23,No,Non-Travel,1167,Sales,17,4,Human Resources,1,571,2,Female,97,2,4,Sales Representative,2,Single,1229,25692,2,Y,No,19,3,3,80,0,37,0,3,22,11,0,3
48,No,Travel_Rarely,582,Sales,11,3,Other,1,572,3,Male,93,1,2,Research Director,3,Single,11214,26160,6,Y,No,14,3,2,80,0,15,3,3,8,4,10,13
36,No,Travel_Rarely,1031,Sales,17,1,Marketing,1,573,4,Male,48,2,2,Healthcare Representative,1,Married,11842,16047,0,Y,No,15,3,1,80,3,23,4,4,17,4,9,8
56,No,Travel_Rarely,973,Sales,19,2,Other,1,574,1,Male,82,1,5,Laboratory Technician,3,Divorced,1762,21196,6,Y,Yes,22,3,4,80,3,38,0,1,38,3,12,2
44,No,Travel_Frequently,446,Research & Development,22,3,Marketing,1,575,2,Male,81,1,5,Laboratory Technician,4,Single,14884,11189,8,Y,Yes,19,3,4,80,1,11,4,3,18,5,8,2
27,No,Travel_Rarely,146,Sales,1,5,Other,1,576,1,Female,76,3,4,Research Scientist,4,Married,8497,11736,7,Y,No,14,3,1,80,2,6,3,3,4,9,1,10
43,No,Travel_Frequently,122,Sales,27,1,Life Sciences,1,577,4,Female,83,3,5,Research Director,2,Single,8215,19933,6,Y,No,23,3,3,80,1,35,1,1,17,5,0,4
36,No,Travel_Frequently,1195,Sales,12,4,Other,1,578,2,Male,73,1,2,Sales Executive,1,Single,10689,25775,9,Y,No,13,3,1,80,1,16,6,2,32,0,5,3
56,Yes,Travel_Rarely,974,Sales,15,4,Other,1,579,3,Male,36,2,5,Research Director,1,Divorced,8947,9129,7,Y,No,17,3,4,80,2,3,6,1,37,15,0,11
20,No,Travel_Frequently,149,Sales,18,5,Marketing,1,580,2,Male,30,1,4,Laboratory Technician,2,Single,19354,22708,3,Y,No,17,3,2,80,1,36,0,2,12,10,9,11
30,No,Travel_Frequently,652,Sales,28,5,Medical,1,581,1,Male,92,3,3,Human Resources,4,Divorced,6967,2625,1,Y,Yes,18,3,4,80,3,32,0,1,8,5,9,3
45,No,Travel_Rarely,388,Research & Development,23,4,Marketing,1,582,2,Male,68,1,1,Research Scientist,3,Single,16779,4361,8,Y,No,14,3,3,80,2,18,3,4,25,17,12,2
37,No,Travel_Rarely,1103,Research & Development,14,1,Marketing,1,583,4,Male,48,3,5,Human Resources,2,Divorced,7644,18810,2,Y,No,14,4,2,80,2,25,6,3,0,5,9,1
45,No,Travel_Rarely,1135,Sales,1,3,Marketing,1,584,4,Female,60,1,2,Manager,3,Married,9638,23727,3,Y,No,24,3,3,80,1,10,6,1,11,16,14,3
25,No,Travel_Rarely,643,Research & Development,13,5,Technical Degree,1,585,2,Male,53,4,3,Sales Executive,3,Divorced,18175,25677,6,Y,No,24,3,4,80,2,30,5,3,23,11,6,3
58,No,Travel_Rarely,857,Research & Development,15,5,Technical Degree,1,586,4,Male,98,1,2,Healthcare Representative,1,Single,13878,24199,1,Y,No,19,3,4,80,3,0,3,2,0,16,13,6
56,No,Non-Travel,375,Sales,7,5,Technical Degree,1,587,4,Female,94,2,5,Human Resources,4,Married,17612,18224,7,Y,No,20,4,2,80,3,39,3,4,3,17,6,1
18,No,Travel_Rarely,1057,Sales,15,2,Marketing,1,588,4,Male,62,3,4,Manager,3,Married,10228,15830,9,Y,No,17,3,3,80,0,35,6,3,6,9,12,10
20,No,Travel_Frequently,701,Research & Development,20,1,Medical,1,589,3,Male,88,4,1,Sales Representative,4,Married,9038,11607,7,Y,No,13,3,2,80,0,28,2,1,27,11,0,4
30,No,Travel_Rarely,482,Research & Development,10,1,Marketing,1,590,1,Male,62,3,1,Manufacturing Director,1,Divorced,17281,15909,4,Y,No,23,3,2,80,0,24,1,1,36,3,9,12
45,No,Travel_Rarely,1454,Sales,14,1,Life Sciences,1,591,4,Male,61,3,3,Sales Executive,2,Married,17682,26490,8,Y,Yes,19,3,3,80,0,17,5,4,4,9,12,3
42,No,Travel_Frequently,580,Sales,6,1,Medical,1,592,2,Female,88,2,1,Healthcare Representative,2,Divorced,17772,26406,7,Y,No,23,3,2,80,1,2,1,2,38,4,4,8
50,No,Travel_Frequently,116,Research & Development,14,1,Technical Degree,1,593,4,Female,70,1,4,Research Scientist,1,Married,13174,14338,0,Y,No,15,3,1,80,0,17,6,4,31,3,2,6
55,No,Travel_Rarely,617,Sales,24,4,Other,1,594,3,Female,41,2,2,Research Director,1,Married,12052,11994,8,Y,Yes,14,4,2,80,0,6,3,4,30,15,12,12
23,No,Travel_Rarely,292,Sales,25,5,Other,1,595,2,Female,40,1,4,Manufacturing Director,3,Divorced,10579,24978,4,Y,Yes,11,3,4,80,0,27,2,3,14,4,12,9
49,No,Travel_Rarely,1293,Research & Development,22,4,Human Resources,1,596,1,Male,48,4,3,Sales Executive,1,Single,7895,13812,8,Y,No,19,3,3,80,0,16,6,2,2,18,10,6
38,No,Travel_Rarely,722,Research & Development,12,2,Medical,1,597,2,Female,83,2,3,Sales Representative,2,Married,2967,18878,8,Y,No,16,4,4,80,1,24,3,4,14,5,11,1
33,No,Travel_Rarely,1262,Research & Development,11,3,Technical Degree,1,598,2,Female,86,2,1,Research Scientist,4,Divorced,11328,25517,9,Y,Yes,21,3,1,80,0,17,3,3,17,6,13,0
38,No,Travel_Rarely,255,Research & Development,25,5,Medical,1,599,2,Male,71,3,4,Laboratory Technician,4,Married,3192,13916,9,Y,No,12,3,1,80,2,39,1,3,20,9,1,12
28,No,Travel_Rarely,1334,Sales,20,2,Medical,1,600,2,Male,60,2,2,Human Resources,4,Single,4783,13323,2,Y,No,23,3,2,80,3,2,6,2,9,6,10,1
54,No,Travel_Frequently,373,Sales,22,4,Other,1,601,4,Male,81,1,4,Human Resources,4,Married,15281,6085,7,Y,No,17,4,4,80,2,24,2,2,20,13,14,3
53,No,Travel_Rarely,244,Research & Development,24,3,Marketing,1,602,1,Male,31,2,2,Research Scientist,1,Divorced,1786,19535,6,Y,No,13,3,2,80,1,6,1,3,25,9,4,8
52,Yes,Travel_Rarely,1194,Sales,25,2,Life Sciences,1,603,4,Male,67,2,2,Laboratory Technician,1,Divorced,3575,10027,6,Y,Yes,16,3,2,80,1,9,3,2,2,10,4,7
36,No,Travel_Rarely,348,Research & Development,19,3,Human Resources,1,604,3,Female,61,4,4,Human Resources,4,Divorced,11104,16677,9,Y,No,18,3,4,80,1,18,4,3,0,13,1,15
37,No,Travel_Frequently,1386,Research & Development,2,2,Technical Degree,1,605,3,Female,39,1,5,Sales Executive,1,Married,11962,21471,1,Y,No,13,4,1,80,3,14,0,2,20,11,5,3
35,No,Travel_Frequently,889,Human Resources,22,4,Medical,1,606,2,Male,37,3,4,Research Scientist,3,Married,8413,10327,1,Y,No,23,4,1,80,0,20,6,2,10,3,6,3
58,No,Travel_Rarely,180,Sales,20,3,Human Resources,1,607,4,Male,49,1,2,Research Scientist,1,Single,1087,15182,1,Y,No,22,3,1,80,1,20,5,2,15,12,0,1
31,No,Travel_Frequently,724,Research & Development,1,2,Medical,1,608,4,Female,49,4,3,Laboratory Technician,3,Single,2590,18504,1,Y,No,22,3,3,80,0,36,3,1,34,2,2,10
32,No,Travel_Rarely,626,Research & Development,8,4,Other,1,609,1,Female,38,1,3,Laboratory Technician,3,Single,15075,22011,3,Y,No,15,3,3,80,1,27,5,2,20,12,3,3
48,No,Travel_Rarely,873,Research & Development,25,5,Life Sciences,1,610,1,Male,44,1,1,Research Scientist,1,Single,8976,4712,6,Y,No,24,3,2,80,3,31,2,1,10,18,1,13
18,No,Travel_Rarely,1039,Sales,14,4,Other,1,611,1,Female,92,2,3,Research Director,4,Divorced,8848,11456,1,Y,No,16,3,3,80,2,26,6,3,30,14,9,16
20,No,Travel_Rarely,1455,Sales,9,4,Human Resources,1,612,4,Female,50,2,5,Research Director,3,Divorced,3171,8733,4,Y,Yes,11,3,3,80,2,22,4,4,0,18,10,7
33,No,Travel_Frequently,1314,Sales,2,5,Technical Degree,1,613,1,Female,34,1,2,Research Director,1,Married,18878,25107,6,Y,No,20,3,4,80,3,9,5,4,31,3,4,0
40,Yes,Travel_Frequently,1220,Research & Development,25,4,Medical,1,614,1,Male,64,1,4,Research Scientist,2,Divorced,14922,26105,8,Y,Yes,17,3,2,80,0,39,6,4,2,5,12,6
28,Yes,Travel_Rarely,718,Research & Development,23,5,Life Sciences,1,615,1,Male,97,3,4,Human Resources,4,Divorced,1973,9136,7,Y,No,14,3,2,80,1,5,5,3,31,14,3,0
